ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~1992,1992,OO,3,6,03-Jun,26-01-2024 00:00,6,26,1640,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,7,7,ST,50.01,350.07,305.55,EUR,44.52,0.13
.1~1991,1991,OO,3,6,03-Jun,26-01-2024 00:00,6,26,1640,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,47,47,ST,50.01,2350.47,2051.55,EUR,298.92,0.13
.1~1972,1972,OO,3,2,03-Feb,22-01-2024 00:00,5,22,1606,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,31,31,ST,52.01,1612.31,1353.15,EUR,259.16,0.16
.1~1971,1971,OO,3,2,03-Feb,22-01-2024 00:00,5,22,1606,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,68.09,2110.79,1881.39,EUR,229.4,0.11
.1~1970,1970,OO,3,2,03-Feb,22-01-2024 00:00,5,22,1606,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,19,19,ST,31.99,607.81,497.8,EUR,110.01,0.18
.1~1470,1470,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T01,Milk,Trading Goods,T01,,Milk,67,67,ST,26,1742,1545.02,EUR,196.98,0.11
.1~1471,1471,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T01,Milk,Trading Goods,T01,,Milk,58,58,ST,26,1508,1337.48,EUR,170.52,0.11
.1~1472,1472,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T02,Cream,Trading Goods,T02,,Cream,24,24,ST,78,1872,1738.32,EUR,133.68,0.07
.1~1473,1473,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T02,Cream,Trading Goods,T02,,Cream,22,22,ST,78,1716,1593.46,EUR,122.54,0.07
.1~1474,1474,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,60,60,ST,28,1680,1558.8,EUR,121.2,0.07
.1~1475,1475,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,88,2112,1994.16,EUR,117.84,0.06
.1~1476,1476,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,42,42,ST,47,1974,1821.12,EUR,152.88,0.08
.1~1477,1477,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,50,50,ST,47,2350,2168,EUR,182,0.08
.1~1537,1537,MM,2,6,02-Jun,16-01-2024 00:00,4,16,1512,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,14,14,ST,47,658,607.04,EUR,50.96,0.08
.1~1561,1561,MM,3,1,03-Jan,21-01-2024 00:00,5,21,1593,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T05,Butter,Trading Goods,T05,,Butter,32,32,ST,66,2112,1925.76,EUR,186.24,0.09
.1~1566,1566,MM,3,2,03-Feb,22-01-2024 00:00,5,22,1605,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,19,19,ST,88,1672,1578.71,EUR,93.29,0.06
.1~1607,1607,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1682,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,88,1848,1746.15,EUR,101.85,0.06
.1~1609,1609,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1682,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,52,52,ST,47,2444,2256.8,EUR,187.2,0.08
.1~1610,1610,MM,3,8,03-Aug,28-01-2024 00:00,6,28,1682,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,40,40,ST,47,1880,1736,EUR,144,0.08
.1~1689,1689,NN,1,6,01-Jun,06-01-2024 00:00,2,6,1358,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,19,19,ST,82.9,1575.1,1579.09,EUR,-3.99,0
.1~1691,1691,NN,1,6,01-Jun,06-01-2024 00:00,2,6,1358,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T05,Butter,Trading Goods,T05,,Butter,33,33,ST,61.6,2032.8,1986.27,EUR,46.53,0.02
.1~1720,1720,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1390,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,26,26,ST,82.9,2155.4,2160.86,EUR,-5.46,0
.1~1721,1721,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1390,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,82.9,2072.5,2077.75,EUR,-5.25,0
.1~1723,1723,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1390,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,31,31,ST,45.5,1410.5,1344.47,EUR,66.03,0.05
.1~1776,1776,NN,2,6,02-Jun,16-01-2024 00:00,4,16,1513,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,69,1587,1386.44,EUR,200.56,0.13
.1~1324,1324,LL,1,8,01-Aug,08-01-2024 00:00,2,8,1388,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T05,Butter,Trading Goods,T05,,Butter,20,20,ST,74.87,1497.4,1202.8,EUR,294.6,0.2
.1~1336,1336,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1427,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T01,Milk,Trading Goods,T01,,Milk,57,57,ST,30.25,1724.25,1375.41,EUR,348.84,0.2
.1~1337,1337,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1427,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T02,Cream,Trading Goods,T02,,Cream,27,27,ST,81.78,2208.06,1954.26,EUR,253.8,0.11
.1~1339,1339,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1427,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,35,35,ST,52.47,1836.45,1533,EUR,303.45,0.17
.1~1340,1340,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1427,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,9,9,ST,52.47,472.23,394.2,EUR,78.03,0.17
.1~1350,1350,LL,2,2,02-Feb,12-01-2024 00:00,3,12,1439,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T01,Milk,Trading Goods,T01,,Milk,8,8,ST,30.25,242,193.04,EUR,48.96,0.2
.1~1381,1381,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1552,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,17,17,ST,89.95,1529.15,1416.61,EUR,112.54,0.07
.1~1382,1382,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1552,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,18,18,ST,89.95,1619.1,1499.94,EUR,119.16,0.07
.1~1385,1385,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1552,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,40,40,ST,46.47,1858.8,1761.2,EUR,97.6,0.05
.1~1386,1386,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1552,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,39,39,ST,46.47,1812.33,1717.17,EUR,95.16,0.05
.1~1387,1387,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1552,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,46.47,1905.27,1805.23,EUR,100.04,0.05
.1~1421,1421,LL,3,2,03-Feb,22-01-2024 00:00,5,22,1607,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,83.78,2094.5,1809.5,EUR,285,0.14
.1~1434,1434,LL,3,6,03-Jun,26-01-2024 00:00,6,26,1649,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,83.78,1591.82,1375.22,EUR,216.6,0.14
.1~1448,1448,LL,3,8,03-Aug,28-01-2024 00:00,6,28,1680,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,LL-T05,Butter,Trading Goods,T05,,Butter,6,6,ST,64.87,389.22,366.84,EUR,22.38,0.06
.1~1468,1468,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T01,Milk,Trading Goods,T01,,Milk,61,61,ST,26,1586,1406.66,EUR,179.34,0.11
.1~1469,1469,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1441,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,MM-T01,Milk,Trading Goods,T01,,Milk,64,64,ST,26,1664,1475.84,EUR,188.16,0.11
.1~1712,1712,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1371,4,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,33,33,ST,46.1,1521.3,1431.21,EUR,90.09,0.06
.1~1711,1711,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1371,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T05,Butter,Trading Goods,T05,,Butter,25,25,ST,61.6,1540,1504.75,EUR,35.25,0.02
.1~1710,1710,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1371,3,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,82.9,1906.7,1911.53,EUR,-4.83,0
.1~1709,1709,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1371,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,28,28,ST,82.9,2321.2,2327.08,EUR,-5.88,0
.1~1707,1707,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1371,5,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,74.1,2148.9,2100.76,EUR,48.14,0.02
.1~1692,1692,NN,1,6,01-Jun,06-01-2024 00:00,2,6,1359,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,28,28,ST,82.9,2321.2,2327.08,EUR,-5.88,0
.1~1638,1638,MM,3,10,03-Oct,30-01-2024 00:00,6,30,1722,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,67,1541,1385.06,EUR,155.94,0.1
.1~1593,1593,MM,3,7,03-Jul,27-01-2024 00:00,6,27,1663,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,42,42,ST,47,1974,1822.8,EUR,151.2,0.08
.1~1558,1558,MM,2,10,02-Oct,20-01-2024 00:00,4,20,1590,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,20,20,ST,88,1760,1661.8,EUR,98.2,0.06
.1~1547,1547,MM,2,7,02-Jul,17-01-2024 00:00,4,17,1528,5,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,31,31,ST,47,1457,1344.16,EUR,112.84,0.08
.1~1545,1545,MM,2,7,02-Jul,17-01-2024 00:00,4,17,1528,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T05,Butter,Trading Goods,T05,,Butter,28,28,ST,66,1848,1685.04,EUR,162.96,0.09
.1~1544,1544,MM,2,7,02-Jul,17-01-2024 00:00,4,17,1528,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,88,1936,1827.98,EUR,108.02,0.06
.1~1543,1543,MM,2,7,02-Jul,17-01-2024 00:00,4,17,1528,3,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,20,20,ST,88,1760,1661.8,EUR,98.2,0.06
.1~1542,1542,MM,2,7,02-Jul,17-01-2024 00:00,4,17,1528,4,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T02,Cream,Trading Goods,T02,,Cream,22,22,ST,79.5,1749,1593.46,EUR,155.54,0.09
.1~1538,1538,MM,2,6,02-Jun,16-01-2024 00:00,4,16,1516,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,79.5,1510.5,1376.17,EUR,134.33,0.09
.1~1509,1509,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1461,6,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,43,43,ST,47,2021,1864.48,EUR,156.52,0.08
.1~1508,1508,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1461,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,65,1560,1444.32,EUR,115.68,0.07
.1~1506,1506,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1461,4,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,65,1560,1444.32,EUR,115.68,0.07
.1~1505,1505,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1461,5,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T05,Butter,Trading Goods,T05,,Butter,33,33,ST,65,2145,1985.94,EUR,159.06,0.07
.1~1501,1501,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1461,3,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,78,1950,1810.75,EUR,139.25,0.07
.1~2056,2056,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1372,4,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,80,80,ST,26,2080,2081.6,EUR,-1.6,0
.1~2055,2055,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1372,6,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,73,2117,2103.66,EUR,13.34,0.01
.1~2038,2038,PP,1,6,01-Jun,06-01-2024 00:00,2,6,1354,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,76,1520,1450.8,EUR,69.2,0.05
.1~1978,1978,OO,3,3,03-Mar,23-01-2024 00:00,5,23,1615,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T05,Butter,Trading Goods,T05,,Butter,14,14,ST,68.78,962.92,849.66,EUR,113.26,0.12
.1~1937,1937,OO,2,7,02-Jul,17-01-2024 00:00,4,17,1534,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,19,19,ST,93.32,1773.08,1588.02,EUR,185.06,0.1
.1~1932,1932,OO,2,6,02-Jun,16-01-2024 00:00,4,16,1510,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T05,Butter,Trading Goods,T05,,Butter,19,19,ST,68.06,1293.14,1152.73,EUR,140.41,0.11
.1~1912,1912,OO,2,3,02-Mar,13-01-2024 00:00,3,13,1460,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,69,69,ST,31.23,2154.87,1822.29,EUR,332.58,0.15
.1~1864,1864,OO,1,7,01-Jul,07-01-2024 00:00,2,7,1370,4,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T05,Butter,Trading Goods,T05,,Butter,30,30,ST,68.06,2041.8,1805.7,EUR,236.1,0.12
.1~1862,1862,OO,1,7,01-Jul,07-01-2024 00:00,2,7,1370,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T05,Butter,Trading Goods,T05,,Butter,32,32,ST,68.06,2177.92,1926.08,EUR,251.84,0.12
.1~1861,1861,OO,1,7,01-Jul,07-01-2024 00:00,2,7,1370,3,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,93.32,1959.72,1745.1,EUR,214.62,0.11
.1~1860,1860,OO,1,7,01-Jul,07-01-2024 00:00,2,7,1370,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,93.32,2333,2077.5,EUR,255.5,0.11
.1~1859,1859,OO,1,7,01-Jul,07-01-2024 00:00,2,7,1370,5,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,OO-T02,Cream,Trading Goods,T02,,Cream,26,26,ST,82.29,2139.54,1883.44,EUR,256.1,0.12
.1~1842,1842,NN,3,10,03-Oct,30-01-2024 00:00,6,30,1721,3,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,43,43,ST,47,2021,1872.65,EUR,148.35,0.07
.1~1841,1841,NN,3,10,03-Oct,30-01-2024 00:00,6,30,1721,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T05,Butter,Trading Goods,T05,,Butter,32,32,ST,72.3,2313.6,1933.44,EUR,380.16,0.16
.1~1839,1839,NN,3,10,03-Oct,30-01-2024 00:00,6,30,1721,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,32,32,ST,34,1088,835.52,EUR,252.48,0.23
.1~1782,1782,NN,2,7,02-Jul,17-01-2024 00:00,4,17,1532,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,39,39,ST,48,1872,1693.77,EUR,178.23,0.1
.1~1754,1754,NN,2,3,02-Mar,13-01-2024 00:00,3,13,1455,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T05,Butter,Trading Goods,T05,,Butter,30,30,ST,70,2100,1808.4,EUR,291.6,0.14
.1~1753,1753,NN,2,3,02-Mar,13-01-2024 00:00,3,13,1455,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,70,70,ST,33,2310,1821.4,EUR,488.6,0.21
.1~1747,1747,NN,1,10,01-Oct,10-01-2024 00:00,2,10,1423,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,27,27,ST,45,1215,1170.99,EUR,44.01,0.04
.1~1746,1746,NN,1,10,01-Oct,10-01-2024 00:00,2,10,1423,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,2,2,ST,82.9,165.8,166.22,EUR,-0.42,0
.1~1713,1713,NN,1,7,01-Jul,07-01-2024 00:00,2,7,1371,6,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,33,33,ST,46.1,1521.3,1431.21,EUR,90.09,0.06
.1~1322,1322,LL,1,7,01-Jul,07-01-2024 00:00,2,7,1369,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,LL-T02,Cream,Trading Goods,T02,,Cream,24,24,ST,86.78,2082.72,1737.12,EUR,345.6,0.17
.1~1379,1379,LL,2,7,02-Jul,17-01-2024 00:00,4,17,1526,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,LL-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,69.87,1816.62,1589.12,EUR,227.5,0.13
.1~1442,1442,LL,3,7,03-Jul,27-01-2024 00:00,6,27,1660,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,LL-T02,Cream,Trading Goods,T02,,Cream,21,21,ST,79.78,1675.38,1519.98,EUR,155.4,0.09
.1~1445,1445,LL,3,7,03-Jul,27-01-2024 00:00,6,27,1660,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,48,48,ST,47.47,2278.56,2113.44,EUR,165.12,0.07
.1~1479,1479,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1448,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,87,87,ST,28,2436,2260.26,EUR,175.74,0.07
.1~1500,1500,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1461,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T02,Cream,Trading Goods,T02,,Cream,27,27,ST,78,2106,1955.61,EUR,150.39,0.07
.1~1482,1482,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1448,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,42,42,ST,47,1974,1821.12,EUR,152.88,0.08
.1~2151,2151,PP,2,7,02-Jul,17-01-2024 00:00,4,17,1531,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,86.49,864.9,837.1,EUR,27.8,0.03
.1~2204,2204,PP,3,7,03-Jul,27-01-2024 00:00,6,27,1662,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,77,1540,1454.4,EUR,85.6,0.06
.1~2192,2192,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1652,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T05,Butter,Trading Goods,T05,,Butter,11,11,ST,66,726,664.4,EUR,61.6,0.08
.1~2191,2191,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1652,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,87,870,834,EUR,36,0.04
.1~2057,2057,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1372,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,83,830,832.2,EUR,-2.2,0
.1~2058,2058,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1372,3,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,60,1380,1386.21,EUR,-6.21,0
.1~2059,2059,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1372,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T05,Butter,Trading Goods,T05,,Butter,37,37,ST,60,2220,2229.99,EUR,-9.99,0
.1~2060,2060,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1372,5,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,44,1320,1302.9,EUR,17.1,0.01
.1~2141,2141,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1522,2,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,76.25,1448.75,1385.67,EUR,63.08,0.04
.1~2142,2142,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1522,1,03S,Hessen,South,FRANKFURT/MAIN,Germany,60314,80301,16,PP-T05,Butter,Trading Goods,T05,,Butter,5,5,ST,62.99,314.95,303.1,EUR,11.85,0.04
.1~2085,2085,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1411,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,60,1740,1747.83,EUR,-7.83,0
.1~2084,2084,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1411,6,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,6,6,ST,60,360,361.62,EUR,-1.62,0
.1~2083,2083,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1411,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,25,25,ST,60,1500,1506.75,EUR,-6.75,0
